id	Group	p_value	p.adjust	convert.median	convert.mean	group1	length1	median1	mean1	group2	length2	median2	mean2	non0.length1	non0.length2
149	PWY-6901: superpathway of glucose and xylose degradation	B1_B0	1	1	0	5.5968431372549e-06	B1	51	0	0	B0	51	0	5.5968431372549e-06	1	0
150	PWY-6936: seleno-amino acid biosynthesis	B1_B0	0.363606971223535	1	0	8.01353529411765e-06	B1	51	0	2.7995037254902e-05	B0	51	0	3.60085725490196e-05	6	11
151	PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	B1_B0	0.18144920772142	1	0	4.7566e-06	B1	51	0	7.40909803921569e-07	B0	51	0	5.49750980392157e-06	1	3
152	PWY-7039: phosphatidate metabolism, as a signaling molecule	B1_B0	1	1	0	-3.27567254901961e-07	B1	51	0	4.54237254901961e-07	B0	51	0	1.2667e-07	1	1
153	PWY-7111: pyruvate fermentation to isobutanol (engineered)	B1_B0	0.119722411520657	1	0	1.29329496078431e-05	B1	51	0	1.43037529411765e-05	B0	51	0	2.72367025490196e-05	5	10
154	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	B1_B0	1	1	0	8.644368627451e-07	B1	51	0	2.67958454901961e-05	B0	51	0	2.76602823529412e-05	7	8
155	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	B1_B0	0.977344646181807	1	0	8.97491568627451e-06	B1	51	0	4.07288666666667e-05	B0	51	0	4.97037823529412e-05	10	10
156	PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	B1_B0	0.518430986497965	1	0	1.75543529411766e-06	B1	51	0	0.0001248487	B0	51	0	0.000126604135294118	19	19
157	PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	B1_B0	0.441208519505878	1	0	9.4969568627451e-06	B1	51	0	9.22230392156863e-06	B0	51	0	1.87192607843137e-05	4	5
158	PWY-7199: pyrimidine deoxyribonucleosides salvage	B1_B0	0.188029200404592	1	1.59327e-05	1.21167392156863e-05	B1	51	0	0.000123744145098039	B0	51	1.59327e-05	0.000135860884313725	25	26
159	PWY-7208: superpathway of pyrimidine nucleobases salvage	B1_B0	0.528612125255688	1	0	-5.31075470588235e-06	B1	51	0	1.47944137254902e-05	B0	51	0	9.48365901960784e-06	6	5
160	PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	B1_B0	0.932106941814807	1	0	7.18786666666667e-06	B1	51	0	3.59093549019608e-05	B0	51	0	4.30972215686274e-05	10	10
161	PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	B1_B0	0.422678074170635	1	0	-6.84956274509804e-06	B1	51	0	7.63666666666667e-06	B0	51	0	7.87103921568627e-07	2	1
162	PWY-7219: adenosine ribonucleotides de novo biosynthesis	B1_B0	0.533451250357618	1	0.000190604	-1.89720901960785e-05	B1	51	0.00042302	0.000772282158823529	B0	51	0.000613624	0.000753310068627451	41	42
163	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	B1_B0	0.484189820114981	1	0	2.32398117647059e-05	B1	51	0	7.52317450980392e-05	B0	51	0	9.84715568627451e-05	19	18
164	PWY-7221: guanosine ribonucleotides de novo biosynthesis	B1_B0	0.59048161734894	1	0	2.96672235294118e-05	B1	51	0	8.25140294117647e-05	B0	51	0	0.000112181252941176	18	18
165	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	B1_B0	0.484189820114981	1	0	2.32398117647059e-05	B1	51	0	7.52317450980392e-05	B0	51	0	9.84715568627451e-05	19	18
166	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	B1_B0	0.609189087616086	1	0	2.75298156862745e-05	B1	51	0	7.08198411764706e-05	B0	51	0	9.83496568627451e-05	18	18
167	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	B1_B0	0.551118774845809	1	0.00032913	-5.21005352941175e-05	B1	51	0.000293944	0.000835630001960784	B0	51	0.000623074	0.000783529466666667	36	40
168	PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic)	B1_B0	0.371093369522698	1	0	-1.58683137254902e-06	B1	51	0	2.03602549019608e-06	B0	51	0	4.49194117647059e-07	2	2
169	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	B1_B0	1	1	0	1.34898039215686e-07	B1	51	0	1.44659803921569e-05	B0	51	0	1.46008784313725e-05	3	4
170	PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	B1_B0	1	1	0	7.95164705882353e-07	B1	51	0	0	B0	51	0	7.95164705882353e-07	1	0
171	PWY-7279: aerobic respiration II (cytochrome c) (yeast)	B1_B0	1	1	0	3.23976470588235e-06	B1	51	0	0	B0	51	0	3.23976470588235e-06	1	0
172	PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	B1_B0	0.150785565027971	1	0	9.39594117647059e-06	B1	51	0	5.04813725490196e-06	B0	51	0	1.44440784313725e-05	3	6
173	PWY-7315: dTDP-N-acetylthomosamine biosynthesis	B1_B0	1	1	0	3.12147058823529e-06	B1	51	0	0	B0	51	0	3.12147058823529e-06	1	0
174	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	B1_B0	0.23395283347059	1	0	6.65927450980392e-06	B1	51	0	1.11393411764706e-05	B0	51	0	1.77986156862745e-05	4	7
175	PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	B1_B0	0.371093369522698	1	0	6.21227450980392e-07	B1	51	0	0	B0	51	0	6.21227450980392e-07	2	0
176	PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	B1_B0	0.18144920772142	1	0	7.19454117647059e-06	B1	51	0	4.08109803921569e-07	B0	51	0	7.60265098039216e-06	1	3
177	PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	B1_B0	0.371093369522698	1	0	1.36490588235294e-06	B1	51	0	0	B0	51	0	1.36490588235294e-06	2	0
178	PWY-7400: L-arginine biosynthesis IV (archaebacteria)	B1_B0	0.371093369522698	1	0	8.97719803921569e-06	B1	51	0	0	B0	51	0	8.97719803921569e-06	2	0
179	PWY-7560: methylerythritol phosphate pathway II	B1_B0	0.100348246462291	1	0	8.00311647058824e-06	B1	51	0	1.06230980392157e-06	B0	51	0	9.0654262745098e-06	1	4
180	PWY-7663: gondoate biosynthesis (anaerobic)	B1_B0	0.208412803684149	1	0	4.65936078431373e-06	B1	51	0	1.17260588235294e-06	B0	51	0	5.83196666666667e-06	1	5
181	PWY-7664: oleate biosynthesis IV (anaerobic)	B1_B0	1	1	0	3.35605882352941e-06	B1	51	0	0	B0	51	0	3.35605882352941e-06	1	0
182	PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	B1_B0	1	1	0	3.18019607843137e-06	B1	51	0	0	B0	51	0	3.18019607843137e-06	1	0
183	PWY-841: superpathway of purine nucleotides de novo biosynthesis I	B1_B0	1	1	0	3.39143137254901e-07	B1	51	0	3.17225490196078e-06	B0	51	0	3.51139803921569e-06	1	2
184	PWY-922: mevalonate pathway I	B1_B0	0.371093369522698	1	0	-6.89190196078431e-06	B1	51	0	7.64011764705882e-06	B0	51	0	7.4821568627451e-07	2	1
185	PWY0-1061: superpathway of L-alanine biosynthesis	B1_B0	1	1	0	6.81764705882353e-06	B1	51	0	0	B0	51	0	6.81764705882353e-06	1	0
186	PWY0-1261: anhydromuropeptides recycling	B1_B0	0.293621543928906	1	0	1.86063882352941e-05	B1	51	0	1.20232294117647e-05	B0	51	0	3.06296176470588e-05	4	7
187	PWY0-1296: purine ribonucleosides degradation	B1_B0	0.446872820710831	1	0	7.0076431372549e-06	B1	51	0	1.29214568627451e-05	B0	51	0	1.99291e-05	5	5
188	PWY0-1297: superpathway of purine deoxyribonucleosides degradation	B1_B0	0.201242620957724	1	0	5.70707450980392e-06	B1	51	0	1.0118e-06	B0	51	0	6.71887450980392e-06	2	3
189	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	B1_B0	0.280712665268496	1	0	5.22886862745098e-06	B1	51	0	2.73849019607843e-06	B0	51	0	7.96735882352941e-06	1	5
190	PWY0-1319: CDP-diacylglycerol biosynthesis II	B1_B0	0.789268026134281	1	0	9.61275490196079e-06	B1	51	0	1.26332745098039e-06	B0	51	0	1.08760823529412e-05	1	2
191	PWY0-1338: polymyxin resistance	B1_B0	1	1	0	7.0516862745098e-08	B1	51	0	0	B0	51	0	7.0516862745098e-08	1	0
192	PWY0-1479: tRNA processing	B1_B0	1	1	0	4.08037254901961e-06	B1	51	0	1.9563137254902e-06	B0	51	0	6.0366862745098e-06	1	1
193	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	B1_B0	0.972751847814624	1	0	1.33665941176471e-05	B1	51	0	0.000118547837254902	B0	51	0	0.000131914431372549	21	18
194	PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	B1_B0	0.62406453246517	1	0	-9.0744137254902e-06	B1	51	0	2.77487980392157e-05	B0	51	0	1.86743843137255e-05	6	5
195	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	B1_B0	0.401955870840969	1	0	3.22147882352941e-05	B1	51	0	0.000102733833333333	B0	51	0	0.000134948621568627	19	19
196	PWY0-781: aspartate superpathway	B1_B0	1	1	0	5.74178431372549e-06	B1	51	0	0	B0	51	0	5.74178431372549e-06	1	0
197	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	B1_B0	1	1	0	4.17409803921569e-06	B1	51	0	0	B0	51	0	4.17409803921569e-06	1	0
198	PWY0-862: (5Z)-dodec-5-enoate biosynthesis	B1_B0	1	1	0	3.3976862745098e-06	B1	51	0	0	B0	51	0	3.3976862745098e-06	1	0
199	PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	B1_B0	1	1	0	1.12447058823529e-06	B1	51	0	0	B0	51	0	1.12447058823529e-06	1	0
200	PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	B1_B0	1	1	0	1.00562745098039e-07	B1	51	0	3.15156862745098e-07	B0	51	0	4.15719607843137e-07	1	2
201	PWY66-391: fatty acid &beta;-oxidation VI (peroxisome)	B1_B0	1	1	0	2.03754901960784e-06	B1	51	0	0	B0	51	0	2.03754901960784e-06	1	0
202	PWY66-398: TCA cycle III (animals)	B1_B0	1	1	0	2.0751568627451e-07	B1	51	0	0	B0	51	0	2.0751568627451e-07	1	0
203	PWY66-399: gluconeogenesis III	B1_B0	0.371093369522698	1	0	7.47539019607843e-06	B1	51	0	0	B0	51	0	7.47539019607843e-06	2	0
204	PWY66-422: D-galactose degradation V (Leloir pathway)	B1_B0	0.532951705049407	1	0	7.92152745098039e-06	B1	51	0	7.57584607843137e-05	B0	51	0	8.36799882352941e-05	16	15
205	PWYG-321: mycolate biosynthesis	B1_B0	0.371093369522698	1	0	4.59722941176471e-06	B1	51	0	0	B0	51	0	4.59722941176471e-06	2	0
206	PYRIDNUCSAL-PWY: NAD salvage pathway I	B1_B0	1	1	0	2.73009803921569e-07	B1	51	0	0	B0	51	0	2.73009803921569e-07	1	0
207	PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	B1_B0	0.475532659596901	1	0	2.72051294117647e-05	B1	51	0	5.54614450980392e-05	B0	51	0	8.26665745098039e-05	6	7
208	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	B1_B0	1	1	0	2.79233333333333e-06	B1	51	0	0	B0	51	0	2.79233333333333e-06	1	0
209	RHAMCAT-PWY: L-rhamnose degradation I	B1_B0	1	1	0	1.84284509803922e-06	B1	51	0	4.75272549019608e-07	B0	51	0	2.31811764705882e-06	1	1
210	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	B1_B0	0.897142487591123	1	0	1.40010980392157e-05	B1	51	0	8.4015862745098e-05	B0	51	0	9.80169607843137e-05	12	13
211	SALVADEHYPOX-PWY: adenosine nucleotides degradation II	B1_B0	1	1	0	-8.562e-07	B1	51	0	8.562e-07	B0	51	0	0	1	0
212	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	B1_B0	0.0759269629825577	1	0	1.08599411764706e-05	B1	51	0	2.08429215686275e-05	B0	51	0	3.1702862745098e-05	4	7
213	SO4ASSIM-PWY: sulfate reduction I (assimilatory)	B1_B0	1	1	0	6.05119607843137e-06	B1	51	0	0	B0	51	0	6.05119607843137e-06	1	0
214	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	B1_B0	1	1	0	5.10501960784314e-06	B1	51	0	0	B0	51	0	5.10501960784314e-06	1	0
215	TCA: TCA cycle I (prokaryotic)	B1_B0	0.100348246462291	1	0	5.47262352941177e-06	B1	51	0	4.95735294117647e-07	B0	51	0	5.96835882352941e-06	1	4
216	TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis	B1_B0	1	1	0	2.26837254901961e-06	B1	51	0	0	B0	51	0	2.26837254901961e-06	1	0
217	THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	B1_B0	0.422678074170635	1	0	5.3248431372549e-06	B1	51	0	6.84529411764706e-07	B0	51	0	6.00937254901961e-06	1	2
218	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	B1_B0	0.410116991679081	1	0	1.52405215686275e-05	B1	51	0	1.63953862745098e-05	B0	51	0	3.16359078431373e-05	7	9
219	THRESYN-PWY: superpathway of L-threonine biosynthesis	B1_B0	0.86203187913856	1	0	-3.27276666666667e-07	B1	51	0	5.661481e-05	B0	51	0	5.62875333333333e-05	13	13
220	TRNA-CHARGING-PWY: tRNA charging	B1_B0	0.897142487591123	1	0	1.44913137254902e-05	B1	51	0	0.000183697235294118	B0	51	0	0.000198188549019608	10	10
221	UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)	B1_B0	1	1	0	4.73101960784314e-07	B1	51	0	0	B0	51	0	4.73101960784314e-07	1	0
222	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	B1_B0	0.699399543300324	1	1.16599999999999e-05	-0.000136867096078431	B1	51	0.00108628	0.00139627044901961	B0	51	0.00109794	0.00125940335294118	49	49
223	VALSYN-PWY: L-valine biosynthesis	B1_B0	0.230024245060274	1	0	1.41930760784314e-05	B1	51	0	1.49583803921569e-05	B0	51	0	2.91514564705882e-05	6	9
224	UNMAPPED	B1_O1	0.487995373570186	1	-0.029362	0.0249930434782609	B1	46	0.464985	0.449053434782609	O1	46	0.435623	0.47404647826087	45	46
225	UNINTEGRATED	B1_O1	0.72908175368363	1	0.0279495000000001	-0.00671776304347826	B1	46	0.5129795	0.516922393478261	O1	46	0.540929	0.510204630434783	45	46
226	1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	B1_O1	0.528612125255688	1	0	1.56562195652174e-05	B1	46	0	1.48201304347826e-05	O1	46	0	3.047635e-05	3	5
227	ANAEROFRUCAT-PWY: homolactic fermentation	B1_O1	0.236136970221653	1	0	2.05769195652174e-05	B1	46	0	3.12643913043478e-05	O1	46	0	5.18413108695652e-05	3	8
228	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	B1_O1	0.316508711379909	1	0	4.11992869565217e-05	B1	46	0	8.03857173913043e-05	O1	46	0	0.000121585004347826	10	13
229	ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	B1_O1	1	1	0	7.7314347826087e-07	B1	46	0	0	O1	46	0	7.7314347826087e-07	1	0
230	ARGORNPROST-PWY: arginine, ornithine and proline interconversion	B1_O1	0.789268026134281	1	0	9.43417391304348e-07	B1	46	0	9.92486956521739e-07	O1	46	0	1.93590434782609e-06	1	2
231	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	B1_O1	0.583882420770365	1	0	1.2282e-05	B1	46	0	7.88271739130435e-06	O1	46	0	2.01647173913043e-05	1	3
232	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	B1_O1	0.293621543928906	1	0	1.58434760869565e-05	B1	46	0	9.66866956521739e-06	O1	46	0	2.55121456521739e-05	3	7
233	ARO-PWY: chorismate biosynthesis I	B1_O1	0.232966059706807	1	0	2.74354847826087e-05	B1	46	0	8.00514695652174e-05	O1	46	0	0.000107486954347826	8	12
234	ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	B1_O1	0.572081696065726	1	0	6.69616782608696e-06	B1	46	0	2.42678560869565e-05	O1	46	0	3.09640239130435e-05	8	9
235	AST-PWY: L-arginine degradation II (AST pathway)	B1_O1	0.583882420770365	1	0	2.65165217391304e-06	B1	46	0	2.01734565217391e-06	O1	46	0	4.66899782608696e-06	1	3
236	BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	B1_O1	0.583882420770365	1	0	3.31032608695652e-06	B1	46	0	2.50319565217391e-06	O1	46	0	5.81352173913044e-06	1	3
237	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	B1_O1	0.262192602406773	1	0	1.60388673913044e-05	B1	46	0	2.40750108695652e-05	O1	46	0	4.01138782608696e-05	5	7
238	CALVIN-PWY: Calvin-Benson-Bassham cycle	B1_O1	0.0832230814775737	1	0	4.88870586956522e-05	B1	46	0	5.59467630434783e-05	O1	46	0	0.00010483382173913	7	12
239	CITRULBIO-PWY: L-citrulline biosynthesis	B1_O1	0.62406453246517	1	0	1.50397826086957e-06	B1	46	0	3.76573913043478e-06	O1	46	0	5.26971739130435e-06	4	7
240	COA-PWY-1: coenzyme A biosynthesis II (mammalian)	B1_O1	0.0969144087436115	1	0.000202204	0.000204204536956522	B1	46	0.0005127165	0.000676569636956522	O1	46	0.0007149205	0.000880774173913043	36	38
241	COA-PWY: coenzyme A biosynthesis I	B1_O1	0.173663158693699	1	4.6682e-05	0.000154060715217391	B1	46	0.0009120555	0.000947360015217391	O1	46	0.0009587375	0.00110142073043478	45	46
242	COLANSYN-PWY: colanic acid building blocks biosynthesis	B1_O1	0.583882420770365	1	0	-9.85236956521739e-07	B1	46	0	2.38968260869565e-06	O1	46	0	1.40444565217391e-06	2	2
243	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	B1_O1	0.615518503675301	1	0	1.37768304347826e-05	B1	46	0	7.9788347826087e-05	O1	46	0	9.35651782608696e-05	7	11
244	DAPLYSINESYN-PWY: L-lysine biosynthesis I	B1_O1	0.583882420770365	1	0	1.2927652173913e-05	B1	46	0	7.52208695652174e-06	O1	46	0	2.04497391304348e-05	1	3
245	DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	B1_O1	0.393551348400737	1	0	1.85718760869565e-05	B1	46	0	4.55082608695652e-05	O1	46	0	6.40801369565217e-05	9	11
246	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	B1_O1	0.211064231877061	1	0	7.33094652173913e-05	B1	46	0	0.000179996573913043	O1	46	0	0.000253306039130435	17	16
247	ECASYN-PWY: enterobacterial common antigen biosynthesis	B1_O1	0.583882420770365	1	0	3.91353913043478e-06	B1	46	0	2.8215652173913e-06	O1	46	0	6.73510434782609e-06	1	3
248	FAO-PWY: fatty acid &beta;-oxidation I	B1_O1	0.583882420770365	1	0	5.11617391304348e-06	B1	46	0	4.03741304347826e-06	O1	46	0	9.15358695652174e-06	1	3
249	FASYN-ELONG-PWY: fatty acid elongation -- saturated	B1_O1	0.401678166469773	1	0	5.62055e-06	B1	46	0	3.56884782608696e-06	O1	46	0	9.18939782608696e-06	1	5
250	FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	B1_O1	0.371093369522698	1	0	8.75915217391304e-07	B1	46	0	0	O1	46	0	8.75915217391304e-07	2	0
251	FERMENTATION-PWY: mixed acid fermentation	B1_O1	0.236136970221653	1	0	1.67816608695652e-05	B1	46	0	1.68250826086957e-05	O1	46	0	3.36067434782609e-05	4	7
252	GALACTARDEG-PWY: D-galactarate degradation I	B1_O1	0.583882420770365	1	0	3.09759782608696e-06	B1	46	0	2.32445652173913e-06	O1	46	0	5.42205434782609e-06	1	3
253	GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	B1_O1	0.371093369522698	1	0	6.61006086956522e-06	B1	46	0	0	O1	46	0	6.61006086956522e-06	2	0
254	GLUCARDEG-PWY: D-glucarate degradation I	B1_O1	0.583882420770365	1	0	3.06540869565217e-06	B1	46	0	2.35845652173913e-06	O1	46	0	5.4238652173913e-06	1	3
255	GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	B1_O1	0.583882420770365	1	0	3.09759782608696e-06	B1	46	0	2.32445652173913e-06	O1	46	0	5.42205434782609e-06	1	3
256	GLUCONEO-PWY: gluconeogenesis I	B1_O1	0.045446946073126	1	0	2.00043152173913e-05	B1	46	0	6.83340869565217e-06	O1	46	0	2.68377239130435e-05	2	10
257	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	B1_O1	0.833935414088552	1	0	1.10226739130435e-06	B1	46	0	5.03665217391304e-06	O1	46	0	6.13891956521739e-06	2	4
258	GLUTORN-PWY: L-ornithine biosynthesis	B1_O1	0.583882420770365	1	0	7.71360869565217e-06	B1	46	0	6.15878260869565e-06	O1	46	0	1.38723913043478e-05	1	3
259	GLYCOCAT-PWY: glycogen degradation I (bacterial)	B1_O1	0.855132140584706	1	0	-1.09293913043478e-06	B1	46	0	2.03535869565217e-06	O1	46	0	9.42419565217391e-07	3	2
260	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	B1_O1	0.789268026134281	1	0	4.6734347826087e-07	B1	46	0	6.09889130434783e-07	O1	46	0	1.07723260869565e-06	1	2
261	GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	B1_O1	0.583882420770365	1	0	8.79276086956522e-06	B1	46	0	5.54471739130435e-06	O1	46	0	1.43374782608696e-05	1	3
262	GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	B1_O1	1	1	0	-1.74735869565217e-06	B1	46	0	1.74735869565217e-06	O1	46	0	0	1	0
263	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	B1_O1	0.0410665819027064	1	0	8.96966065217391e-05	B1	46	0	0.000175598841304348	O1	46	0	0.000265295447826087	15	22
264	GLYOXYLATE-BYPASS: glyoxylate cycle	B1_O1	1	1	0	-4.36960869565217e-07	B1	46	0	4.36960869565217e-07	O1	46	0	0	1	0
265	HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	B1_O1	0.583882420770365	1	0	4.49943913043478e-06	B1	46	0	4.06030434782609e-06	O1	46	0	8.55974347826087e-06	1	3
266	HEMESYN2-PWY: heme biosynthesis II (anaerobic)	B1_O1	1	1	0	-2.27141304347826e-07	B1	46	0	2.27141304347826e-07	O1	46	0	0	1	0
267	HISDEG-PWY: L-histidine degradation I	B1_O1	0.185143724157873	1	0	9.75112173913043e-06	B1	46	0	8.98565434782609e-06	O1	46	0	1.87367760869565e-05	3	9
268	HISTSYN-PWY: L-histidine biosynthesis	B1_O1	0.41849223344682	1	0	9.41495652173913e-06	B1	46	0	5.58417391304348e-06	O1	46	0	1.49991304347826e-05	1	4
269	HOMOSER-METSYN-PWY: L-methionine biosynthesis I	B1_O1	0.583882420770365	1	0	6.06732608695652e-06	B1	46	0	4.61239130434783e-06	O1	46	0	1.06797173913043e-05	1	3
270	HSERMETANA-PWY: L-methionine biosynthesis III	B1_O1	0.289131058506326	1	0	1.72553369565217e-05	B1	46	0	3.5662702173913e-05	O1	46	0	5.29180391304348e-05	7	13
271	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	B1_O1	0.266402424640499	1	0	1.6990347826087e-05	B1	46	0	2.51598782608696e-05	O1	46	0	4.21502260869565e-05	5	8
272	KETOGLUCONMET-PWY: ketogluconate metabolism	B1_O1	0.855132140584706	1	0	2.40974347826087e-06	B1	46	0	1.6896e-06	O1	46	0	4.09934347826087e-06	1	3
273	LACTOSECAT-PWY: lactose and galactose degradation I	B1_O1	0.46544480240228	1	0	5.12864978260869e-05	B1	46	0	0.000390997154347826	O1	46	0	0.000442283652173913	18	19
274	MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	B1_O1	0.855132140584706	1	0	1.0442152173913e-05	B1	46	0	6.83180434782609e-06	O1	46	0	1.72739565217391e-05	1	3
275	METSYN-PWY: L-homoserine and L-methionine biosynthesis	B1_O1	0.855132140584706	1	0	9.90432608695652e-06	B1	46	0	6.7374347826087e-06	O1	46	0	1.66417608695652e-05	1	3
276	NAD-BIOSYNTHESIS-II: NAD salvage pathway II	B1_O1	0.583882420770365	1	0	3.70484130434783e-06	B1	46	0	3.21239130434783e-06	O1	46	0	6.91723260869565e-06	1	3
277	NAGLIPASYN-PWY: lipid IVA biosynthesis	B1_O1	0.589638551626567	1	0	3.3368652173913e-06	B1	46	0	2.48667391304348e-06	O1	46	0	5.82353913043478e-06	1	4
278	NONMEVIPP-PWY: methylerythritol phosphate pathway I	B1_O1	0.150785565027971	1	0	1.90446434782609e-05	B1	46	0	2.98350956521739e-05	O1	46	0	4.88797391304348e-05	3	6
279	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	B1_O1	0.974100708721021	1	0	4.31084391304348e-05	B1	46	0	6.56751043478261e-05	O1	46	0	0.000108783543478261	16	14
280	OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	B1_O1	0.529368106184798	1	0	2.16084891304348e-05	B1	46	0	7.77118152173913e-05	O1	46	0	9.93203043478261e-05	7	10
281	ORNDEG-PWY: superpathway of ornithine degradation	B1_O1	1	1	0	-9.43793478260869e-08	B1	46	0	9.43793478260869e-08	O1	46	0	0	1	0
282	P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	B1_O1	1	1	0	-5.44558695652174e-07	B1	46	0	5.44558695652174e-07	O1	46	0	0	1	0
283	P122-PWY: heterolactic fermentation	B1_O1	0.422678074170635	1	0	6.16745652173913e-06	B1	46	0	3.28047826086957e-06	O1	46	0	9.44793478260869e-06	1	2
