id	Group	p_value	p.adjust	convert.median	convert.mean	group1	length1	median1	mean1	group2	length2	median2	mean2	non0.length1	non0.length2
544	COLANSYN-PWY: colanic acid building blocks biosynthesis	low_unclassified	0.0265369389522641	0.0796108168567923	0	1.17079873417722e-06	low	129	0	0	unclassified	79	0	1.17079873417722e-06	3	0
545	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	low_unclassified	0.000507431014295081	0.00152229304288524	0	0.000119602525973899	low	129	0	2.03883550387597e-05	unclassified	79	0	0.000139990881012658	16	24
546	DAPLYSINESYN-PWY: L-lysine biosynthesis I	low_unclassified	0.581758595206304	1	0	6.3308669904818e-06	low	129	0	9.71837984496124e-06	unclassified	79	0	1.6049246835443e-05	6	5
547	DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	low_unclassified	0.000561703708187147	0.00168511112456144	0	5.08432409478952e-05	low	129	0	1.82174906976744e-05	unclassified	79	0	6.90607316455696e-05	13	22
548	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	low_unclassified	0.000556525025560677	0.00166957507668203	0	0.000127781277943283	low	129	0	0.000104090101550388	unclassified	79	0	0.000231871379493671	23	31
549	ECASYN-PWY: enterobacterial common antigen biosynthesis	low_unclassified	0.277276714518962	0.831830143556885	0	4.27380391521931e-06	low	129	0	1.90904418604651e-06	unclassified	79	0	6.18284810126582e-06	3	4
550	FAO-PWY: fatty acid &beta;-oxidation I	low_unclassified	0.136551923055822	0.409655769167466	0	6.83880041507212e-06	low	129	0	2.41259325581395e-06	unclassified	79	0	9.25139367088608e-06	4	6
551	FASYN-ELONG-PWY: fatty acid elongation -- saturated	low_unclassified	0.366853528039525	1	0	2.34700556373271e-06	low	129	0	8.50716279069768e-06	unclassified	79	0	1.08541683544304e-05	10	9
552	FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	low_unclassified	0.0265369389522641	0.0796108168567923	0	1.29420379746835e-06	low	129	0	0	unclassified	79	0	1.29420379746835e-06	3	0
553	FERMENTATION-PWY: mixed acid fermentation	low_unclassified	0.00954403878676403	0.0286321163602921	0	1.8893591875184e-05	low	129	0	9.8262511627907e-06	unclassified	79	0	2.87198430379747e-05	6	12
554	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	low_unclassified	0.439725971598616	1	0	-1.6362015503876e-08	low	129	0	1.6362015503876e-08	unclassified	79	0	0	1	0
555	FUCCAT-PWY: fucose degradation	low_unclassified	0.72553620907064	1	0	1.05304909037386e-06	low	129	0	2.04711627906977e-08	unclassified	79	0	1.07352025316456e-06	1	1
556	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	low_unclassified	0.439725971598616	1	0	-8.65294573643411e-08	low	129	0	8.65294573643411e-08	unclassified	79	0	0	1	0
557	GALACTARDEG-PWY: D-galactarate degradation I	low_unclassified	0.270612763720809	0.811838291162426	0	3.89659013835737e-06	low	129	0	1.40857441860465e-06	unclassified	79	0	5.30516455696203e-06	3	4
558	GALACTUROCAT-PWY: D-galacturonate degradation I	low_unclassified	0.439725971598616	1	0	-1.69076744186047e-07	low	129	0	1.69076744186047e-07	unclassified	79	0	0	1	0
559	GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	low_unclassified	0.977265863533129	1	0	2.92318172897655e-07	low	129	0	2.50535271317829e-06	unclassified	79	0	2.79767088607595e-06	5	3
560	GLUCARDEG-PWY: D-glucarate degradation I	low_unclassified	0.270612763720809	0.811838291162426	0	3.91366889412226e-06	low	129	0	1.41471085271318e-06	unclassified	79	0	5.32837974683544e-06	3	4
561	GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	low_unclassified	0.270612763720809	0.811838291162426	0	3.89659013835737e-06	low	129	0	1.40857441860465e-06	unclassified	79	0	5.30516455696203e-06	3	4
562	GLUCONEO-PWY: gluconeogenesis I	low_unclassified	0.0168865962287423	0.0506597886862268	0	1.73426156020018e-05	low	129	0	9.32240465116279e-06	unclassified	79	0	2.66650202531646e-05	9	14
563	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	low_unclassified	0.0332204667713277	0.0996614003139831	0	1.32871702580708e-05	low	129	0	3.41933100775194e-06	unclassified	79	0	1.67065012658228e-05	6	10
564	GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	low_unclassified	0.439725971598616	1	0	-7.01111627906977e-08	low	129	0	7.01111627906977e-08	unclassified	79	0	0	1	0
565	GLUTORN-PWY: L-ornithine biosynthesis	low_unclassified	0.257982969168028	0.773948907504084	0	8.87109432832892e-06	low	129	0	4.63815503875969e-06	unclassified	79	0	1.35092493670886e-05	4	5
566	GLYCOCAT-PWY: glycogen degradation I (bacterial)	low_unclassified	3.20730614985681e-07	9.62191844957044e-07	0	2.05080624452949e-05	low	129	0	2.27605426356589e-06	unclassified	79	0	2.27841167088608e-05	1	17
567	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	low_unclassified	0.00365285676010038	0.0109585702803011	0	3.68820286527328e-07	low	129	0	1.88941085271318e-06	unclassified	79	0	2.25823113924051e-06	1	7
568	GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	low_unclassified	0.443763530095428	1	0	7.5926584240997e-06	low	129	0	5.27624031007752e-06	unclassified	79	0	1.28688987341772e-05	4	4
569	GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	low_unclassified	0.30093848887493	0.90281546662479	0	1.56032129722304e-06	low	129	0	2.38584496124031e-08	unclassified	79	0	1.58417974683544e-06	1	2
570	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	low_unclassified	0.092488930204941	0.277466790614823	0	0.000133249925277205	low	129	0	0.000191308051937984	unclassified	79	0	0.00032455797721519	50	39
571	GLYOXYLATE-BYPASS: glyoxylate cycle	low_unclassified	0.30093848887493	0.90281546662479	0	4.61161156608772e-07	low	129	0	5.35276744186046e-09	unclassified	79	0	4.66513924050633e-07	1	2
572	GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	low_unclassified	0.439725971598616	1	0	-1.44158914728682e-07	low	129	0	1.44158914728682e-07	unclassified	79	0	0	1	0
573	HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	low_unclassified	0.255160347806791	0.765481043420374	0	5.57930197232853e-06	low	129	0	3.47796511627907e-06	unclassified	79	0	9.0572670886076e-06	4	5
574	HEMESYN2-PWY: heme biosynthesis II (anaerobic)	low_unclassified	0.863120067779008	1	0	-6.06990893926013e-07	low	129	0	7.39250387596899e-07	unclassified	79	0	1.32259493670886e-07	2	1
575	HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	low_unclassified	0.544649773535481	1	0	9.9342704346973e-08	low	129	0	1.80309147286822e-06	unclassified	79	0	1.90243417721519e-06	3	3
576	HISDEG-PWY: L-histidine degradation I	low_unclassified	0.010994338522297	0.032983015566891	0	1.12843897291728e-05	low	129	0	6.37078837209302e-06	unclassified	79	0	1.76551781012658e-05	10	16
577	HISTSYN-PWY: L-histidine biosynthesis	low_unclassified	0.652086995806536	1	0	7.14362674909234e-06	low	129	0	7.31275426356589e-06	unclassified	79	0	1.44563810126582e-05	8	6
578	HOMOSER-METSYN-PWY: L-methionine biosynthesis I	low_unclassified	0.41609631836204	1	0	5.12468746933569e-06	low	129	0	5.37710620155039e-06	unclassified	79	0	1.05017936708861e-05	5	5
579	HSERMETANA-PWY: L-methionine biosynthesis III	low_unclassified	0.00146508910224181	0.00439526730672544	0	5.23900452654303e-05	low	129	0	1.58758775193798e-05	unclassified	79	0	6.82659227848101e-05	17	24
580	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	low_unclassified	0.000176149149951351	0.000528447449854052	0	7.76632718261211e-05	low	129	0	1.63417610852713e-05	unclassified	79	0	9.40050329113924e-05	11	22
581	KETOGLUCONMET-PWY: ketogluconate metabolism	low_unclassified	0.152153044879843	0.456459134639529	0	2.53745463644392e-06	low	129	0	1.5934023255814e-06	unclassified	79	0	4.13085696202532e-06	3	5
582	LACTOSECAT-PWY: lactose and galactose degradation I	low_unclassified	0.0111883657107239	0.0335650971321716	1.09281e-05	0.000632493562412913	low	129	0	0.000270517299612403	unclassified	79	1.09281e-05	0.000903010862025316	42	40
583	MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	low_unclassified	0.41609631836204	1	0	6.27763704248847e-06	low	129	0	9.17010852713178e-06	unclassified	79	0	1.54477455696203e-05	5	5
584	METSYN-PWY: L-homoserine and L-methionine biosynthesis	low_unclassified	0.419776472197743	1	0	5.73279537827495e-06	low	129	0	9.02379069767442e-06	unclassified	79	0	1.47565860759494e-05	5	5
585	NAD-BIOSYNTHESIS-II: NAD salvage pathway II	low_unclassified	0.244084903550858	0.732254710652575	0	6.64050985183005e-06	low	129	0	2.08826356589147e-06	unclassified	79	0	8.72877341772152e-06	4	5
586	NAGLIPASYN-PWY: lipid IVA biosynthesis	low_unclassified	0.27393089125054	0.821792673751621	0	3.65265675596114e-06	low	129	0	1.4374976744186e-06	unclassified	79	0	5.09015443037975e-06	3	4
587	NONMEVIPP-PWY: methylerythritol phosphate pathway I	low_unclassified	0.000126221328514227	0.000378663985542682	0	9.47129441467962e-05	low	129	0	2.15300775193798e-06	unclassified	79	0	9.68659518987342e-05	2	12
588	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	low_unclassified	4.24126006565535e-06	1.2723780196966e-05	1.00541e-05	8.14972476106368e-05	low	129	0	2.97358992248062e-05	unclassified	79	1.00541e-05	0.000111233146835443	25	40
589	OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	low_unclassified	0.000293437772213704	0.000880313316641111	0	0.000101676121558238	low	129	0	1.75853480620155e-05	unclassified	79	0	0.000119261469620253	9	19
590	ORNDEG-PWY: superpathway of ornithine degradation	low_unclassified	0.204816389818237	0.61444916945471	0	5.49550632911392e-08	low	129	0	0	unclassified	79	0	5.49550632911392e-08	1	0
591	P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	low_unclassified	0.121968499139424	0.365905497418273	0	7.95756170150132e-07	low	129	0	1.31653488372093e-08	unclassified	79	0	8.08921518987342e-07	1	3
592	P108-PWY: pyruvate fermentation to propanoate I	low_unclassified	0.439725971598616	1	0	-1.53947286821705e-08	low	129	0	1.53947286821705e-08	unclassified	79	0	0	1	0
593	P122-PWY: heterolactic fermentation	low_unclassified	0.0595371570326165	0.178611471097849	0	1.14462444804239e-05	low	129	0	6.90616279069767e-07	unclassified	79	0	1.21368607594937e-05	2	5
594	P124-PWY: Bifidobacterium shunt	low_unclassified	0.00325193794840123	0.00975581384520368	0	5.04763466686292e-05	low	129	0	5.64534573643411e-06	unclassified	79	0	5.61216924050633e-05	8	15
595	P125-PWY: superpathway of (R,R)-butanediol biosynthesis	low_unclassified	0.204816389818237	0.61444916945471	0	2.49364556962025e-07	low	129	0	0	unclassified	79	0	2.49364556962025e-07	1	0
596	P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	low_unclassified	0.439725971598616	1	0	-5.73415503875969e-08	low	129	0	5.73415503875969e-08	unclassified	79	0	0	1	0
597	P163-PWY: L-lysine fermentation to acetate and butanoate	low_unclassified	0.439725971598616	1	0	-1.71168217054264e-07	low	129	0	1.71168217054264e-07	unclassified	79	0	0	1	0
598	P164-PWY: purine nucleobases degradation I (anaerobic)	low_unclassified	1.30091280923518e-05	3.90273842770553e-05	0	1.70768590422922e-05	low	129	0	4.82754728682171e-06	unclassified	79	0	2.19044063291139e-05	5	19
599	P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	low_unclassified	0.266580452395462	0.799741357186385	0	6.60657648905897e-06	low	129	0	7.72941085271318e-06	unclassified	79	0	1.43359873417722e-05	4	5
600	P42-PWY: incomplete reductive TCA cycle	low_unclassified	0.439725971598616	1	0	-9.93186046511628e-07	low	129	0	9.93186046511628e-07	unclassified	79	0	0	1	0
601	P441-PWY: superpathway of N-acetylneuraminate degradation	low_unclassified	0.736096757763333	1	0	1.37467667549799e-08	low	129	0	7.17965891472868e-07	unclassified	79	0	7.31712658227848e-07	1	1
602	P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	low_unclassified	0.971584492520049	1	0	-1.0414183936807e-06	low	129	0	1.7462019379845e-06	unclassified	79	0	7.04783544303798e-07	5	3
603	PANTO-PWY: phosphopantothenate biosynthesis I	low_unclassified	0.00047153279132719	0.00141459837398157	0	0.00010265600338534	low	129	0	9.60389534883721e-06	unclassified	79	0	0.000112259898734177	15	24
604	PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	low_unclassified	0.00147401829031036	0.00442205487093109	0	0.000114734798567363	low	129	0	1.45092457364341e-05	unclassified	79	0	0.000129244044303797	15	22
605	PENTOSE-P-PWY: pentose phosphate pathway	low_unclassified	0.252359269798004	0.757077809394013	0	1.04530016681386e-05	low	129	0	5.11354263565891e-06	unclassified	79	0	1.55665443037975e-05	4	5
606	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	low_unclassified	5.47112768246998e-06	1.64133830474099e-05	0	0.000251288701982141	low	129	0	5.78490271317829e-05	unclassified	79	0	0.000309137729113924	22	34
607	PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	low_unclassified	0.203046856124211	0.609140568372633	0	2.12036795505838e-05	low	129	0	9.21435968992248e-06	unclassified	79	0	3.04180392405063e-05	6	7
608	POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	low_unclassified	0.453748791943036	1	0	5.94621332548322e-08	low	129	0	2.15648217054264e-06	unclassified	79	0	2.21594430379747e-06	5	5
609	PPGPPMET-PWY: ppGpp biosynthesis	low_unclassified	0.112416636400256	0.337249909200767	0	5.74989195466588e-06	low	129	0	4.55814348837209e-06	unclassified	79	0	1.0308035443038e-05	7	9
610	PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	low_unclassified	0.204816389818237	0.61444916945471	0	1.26950632911392e-06	low	129	0	0	unclassified	79	0	1.26950632911392e-06	1	0
611	PWY-101: photosynthesis light reactions	low_unclassified	0.204816389818237	0.61444916945471	0	8.8419746835443e-08	low	129	0	0	unclassified	79	0	8.8419746835443e-08	1	0
612	PWY-1042: glycolysis IV (plant cytosol)	low_unclassified	8.34412235008369e-05	0.000250323670502511	0.000189377	0.000199127178054165	low	129	0	0.000180113052325581	unclassified	79	0.000189377	0.000379240230379747	64	61
613	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	low_unclassified	0.00216578187507752	0.00649734562523257	0	7.69411421254048e-06	low	129	0	3.21262325581395e-06	unclassified	79	0	1.09067374683544e-05	5	13
614	PWY-2941: L-lysine biosynthesis II	low_unclassified	0.140020263878629	0.420060791635888	0	-9.96367196545972e-07	low	129	0	1.41379178294574e-05	unclassified	79	0	1.31415506329114e-05	9	11
615	PWY-2942: L-lysine biosynthesis III	low_unclassified	0.00238691429930369	0.00716074289791107	0	4.77371080070651e-05	low	129	0	2.62693046511628e-05	unclassified	79	0	7.40064126582278e-05	15	22
616	PWY-3001: superpathway of L-isoleucine biosynthesis I	low_unclassified	0.0196746336378132	0.0590239009134396	0	4.14494107251496e-05	low	129	0	1.89992829457364e-05	unclassified	79	0	6.04486936708861e-05	10	15
617	PWY-3781: aerobic respiration I (cytochrome c)	low_unclassified	0.75483494424104	1	0	4.41005954077127e-06	low	129	0	6.9497976744186e-06	unclassified	79	0	1.13598572151899e-05	10	5
618	PWY-3841: folate transformations II	low_unclassified	0.0136851859132102	0.0410555577396307	0.000269394	0.000125203212962418	low	129	0.000432296	0.00060195292248062	unclassified	79	0.00070169	0.000727156135443038	84	73
619	PWY-4041: &gamma;-glutamyl cycle	low_unclassified	0.000392607409702618	0.00117782222910785	0	1.65632569178687e-05	low	129	0	4.30497093023256e-06	unclassified	79	0	2.08682278481013e-05	9	19
620	PWY-4981: L-proline biosynthesis II (from arginine)	low_unclassified	0.683901806072603	1	0	9.13700379746835e-07	low	129	0	2.68583e-06	unclassified	79	0	3.59953037974684e-06	8	6
621	PWY-5022: 4-aminobutanoate degradation V	low_unclassified	0.72553620907064	1	0	1.7435549847905e-07	low	129	0	3.31538759689922e-09	unclassified	79	0	1.77670886075949e-07	1	1
622	PWY-5030: L-histidine degradation III	low_unclassified	0.439725971598616	1	0	-1.2043488372093e-08	low	129	0	1.2043488372093e-08	unclassified	79	0	0	1	0
623	PWY-5097: L-lysine biosynthesis VI	low_unclassified	0.0157042609880741	0.0471127829642224	0	2.0990674712982e-05	low	129	0	8.37258604651163e-06	unclassified	79	0	2.93632607594937e-05	4	9
624	PWY-5100: pyruvate fermentation to acetate and lactate II	low_unclassified	0.0134709148606558	0.0404127445819675	0	2.71967680306152e-06	low	129	0	3.22489534883721e-06	unclassified	79	0	5.94457215189873e-06	2	7
625	PWY-5103: L-isoleucine biosynthesis III	low_unclassified	0.0218938938458787	0.065681681537636	0	-1.88184861151997e-06	low	129	0	3.99477519379845e-06	unclassified	79	0	2.11292658227848e-06	1	5
626	PWY-5104: L-isoleucine biosynthesis IV	low_unclassified	0.736096757763333	1	0	1.29261171622019e-07	low	129	0	4.18304651162791e-07	unclassified	79	0	5.4756582278481e-07	1	1
627	PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	low_unclassified	0.311807915527366	0.935423746582098	0	4.7657375134923e-07	low	129	0	7.66608527131783e-07	unclassified	79	0	1.24318227848101e-06	1	2
628	PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	low_unclassified	0.121968499139424	0.365905497418273	0	3.788725846335e-06	low	129	0	5.18248837209302e-07	unclassified	79	0	4.3069746835443e-06	1	3
629	PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation	low_unclassified	0.255160347806791	0.765481043420374	0	5.96423931900697e-06	low	129	0	2.34389612403101e-06	unclassified	79	0	8.30813544303797e-06	4	5
630	PWY-5180: toluene degradation I (aerobic) (via o-cresol)	low_unclassified	0.439725971598616	1	0	-1.56603875968992e-07	low	129	0	1.56603875968992e-07	unclassified	79	0	0	1	0
631	PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)	low_unclassified	0.439725971598616	1	0	-1.56603875968992e-07	low	129	0	1.56603875968992e-07	unclassified	79	0	0	1	0
632	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	low_unclassified	0.00145933757176539	0.00437801271529617	0	1.11463114905309e-05	low	129	0	7.61022015503876e-06	unclassified	79	0	1.87565316455696e-05	7	16
633	PWY-5189: tetrapyrrole biosynthesis II (from glycine)	low_unclassified	0.0265369389522641	0.0796108168567923	0	9.4549746835443e-07	low	129	0	0	unclassified	79	0	9.4549746835443e-07	3	0
634	PWY-5265: peptidoglycan biosynthesis II (staphylococci)	low_unclassified	0.127140186660621	0.381420559981862	0	3.43918915778628e-05	low	129	0	4.81577020930233e-05	unclassified	79	0	8.25495936708861e-05	16	16
635	PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	low_unclassified	0.448014570188753	1	0	7.96546442939849e-06	low	129	0	5.10219379844961e-06	unclassified	79	0	1.30676582278481e-05	4	4
636	PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	low_unclassified	0.408793401015997	1	0	6.16470415072122e-06	low	129	0	8.00563255813954e-06	unclassified	79	0	1.41703367088608e-05	5	5
637	PWY-5384: sucrose degradation IV (sucrose phosphorylase)	low_unclassified	0.962943687563014	1	0	-8.80807658620351e-06	low	129	0	9.71240651937985e-05	unclassified	79	0	8.83159886075949e-05	39	25
638	PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	low_unclassified	0.736096757763333	1	0	-8.83181336473359e-08	low	129	0	4.40095348837209e-07	unclassified	79	0	3.51777215189873e-07	1	1
639	PWY-5484: glycolysis II (from fructose 6-phosphate)	low_unclassified	0.243961388540373	0.731884165621118	0	2.14472790992052e-05	low	129	0	4.09552069767442e-05	unclassified	79	0	6.24024860759494e-05	24	20
640	PWY-5505: L-glutamate and L-glutamine biosynthesis	low_unclassified	0.439725971598616	1	0	-6.80450387596899e-08	low	129	0	6.80450387596899e-08	unclassified	79	0	0	1	0
641	PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	low_unclassified	0.204816389818237	0.61444916945471	0	5.97903797468355e-07	low	129	0	0	unclassified	79	0	5.97903797468355e-07	1	0
642	PWY-5659: GDP-mannose biosynthesis	low_unclassified	0.0580918736519566	0.17427562095587	0	9.22951454224316e-06	low	129	0	3.41740697674419e-06	unclassified	79	0	1.26469215189873e-05	8	11
643	PWY-5667: CDP-diacylglycerol biosynthesis I	low_unclassified	0.203046856124211	0.609140568372633	0	1.99873723618879e-05	low	129	0	7.97218713178295e-06	unclassified	79	0	2.79595594936709e-05	6	7
644	PWY-5676: acetyl-CoA fermentation to butanoate II	low_unclassified	0.736096757763333	1	0	1.12739868511432e-08	low	129	0	9.30968992248062e-08	unclassified	79	0	1.04370886075949e-07	1	1
645	PWY-5686: UMP biosynthesis	low_unclassified	2.27535004646458e-06	6.82605013939373e-06	9.73148e-05	0.000211993218585026	low	129	0	0.000110404157364341	unclassified	79	9.73148e-05	0.000322397375949367	32	45
646	PWY-5690: TCA cycle II (plants and fungi)	low_unclassified	0.0511469626595416	0.153440887978625	0	2.68386892356e-06	low	129	0	2.43396899224806e-07	unclassified	79	0	2.92726582278481e-06	1	4
647	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	low_unclassified	0.001996854355287	0.00599056306586101	0	9.64957884407811e-06	low	129	0	4.07194573643411e-07	unclassified	79	0	1.00567734177215e-05	2	9
648	PWY-5705: allantoin degradation to glyoxylate III	low_unclassified	0.439725971598616	1	0	-7.77875968992248e-08	low	129	0	7.77875968992248e-08	unclassified	79	0	0	1	0
649	PWY-5723: Rubisco shunt	low_unclassified	0.736096757763333	1	0	6.01968795996468e-08	low	129	0	5.52779069767442e-07	unclassified	79	0	6.12975949367089e-07	1	1
650	PWY-5747: 2-methylcitrate cycle II	low_unclassified	0.439725971598616	1	0	-3.02951937984496e-07	low	129	0	3.02951937984496e-07	unclassified	79	0	0	1	0
651	PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	low_unclassified	0.204816389818237	0.61444916945471	0	8.97217721518987e-07	low	129	0	0	unclassified	79	0	8.97217721518987e-07	1	0
652	PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	low_unclassified	0.204816389818237	0.61444916945471	0	8.97217721518987e-07	low	129	0	0	unclassified	79	0	8.97217721518987e-07	1	0
653	PWY-5838: superpathway of menaquinol-8 biosynthesis I	low_unclassified	0.204816389818237	0.61444916945471	0	1.99284810126582e-06	low	129	0	0	unclassified	79	0	1.99284810126582e-06	1	0
654	PWY-5840: superpathway of menaquinol-7 biosynthesis	low_unclassified	0.204816389818237	0.61444916945471	0	2.06762025316456e-06	low	129	0	0	unclassified	79	0	2.06762025316456e-06	1	0
655	PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)	low_unclassified	0.0265369389522641	0.0796108168567923	0	1.31926708860759e-06	low	129	0	0	unclassified	79	0	1.31926708860759e-06	3	0
656	PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)	low_unclassified	0.0265369389522641	0.0796108168567923	0	1.31926708860759e-06	low	129	0	0	unclassified	79	0	1.31926708860759e-06	3	0
657	PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)	low_unclassified	0.0265369389522641	0.0796108168567923	0	1.31926708860759e-06	low	129	0	0	unclassified	79	0	1.31926708860759e-06	3	0
658	PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	low_unclassified	0.204816389818237	0.61444916945471	0	1.46372151898734e-06	low	129	0	0	unclassified	79	0	1.46372151898734e-06	1	0
659	PWY-5863: superpathway of phylloquinol biosynthesis	low_unclassified	0.204816389818237	0.61444916945471	0	2.40886075949367e-07	low	129	0	0	unclassified	79	0	2.40886075949367e-07	1	0
660	PWY-5870: ubiquinol-8 biosynthesis (eukaryotic)	low_unclassified	0.0265369389522641	0.0796108168567923	0	8.2755253164557e-07	low	129	0	0	unclassified	79	0	8.2755253164557e-07	3	0
661	PWY-5871: ubiquinol-9 biosynthesis (eukaryotic)	low_unclassified	3.67697997619719e-05	0.000110309399285916	0	3.90132215189873e-06	low	129	0	0	unclassified	79	0	3.90132215189873e-06	10	0
662	PWY-5873: ubiquinol-7 biosynthesis (eukaryotic)	low_unclassified	3.67697997619719e-05	0.000110309399285916	0	3.90132215189873e-06	low	129	0	0	unclassified	79	0	3.90132215189873e-06	10	0
663	PWY-5897: superpathway of menaquinol-11 biosynthesis	low_unclassified	0.204816389818237	0.61444916945471	0	1.94182278481013e-06	low	129	0	0	unclassified	79	0	1.94182278481013e-06	1	0
664	PWY-5898: superpathway of menaquinol-12 biosynthesis	low_unclassified	0.204816389818237	0.61444916945471	0	1.94182278481013e-06	low	129	0	0	unclassified	79	0	1.94182278481013e-06	1	0
665	PWY-5899: superpathway of menaquinol-13 biosynthesis	low_unclassified	0.204816389818237	0.61444916945471	0	1.94182278481013e-06	low	129	0	0	unclassified	79	0	1.94182278481013e-06	1	0
666	PWY-5913: TCA cycle VI (obligate autotrophs)	low_unclassified	0.0322123903264816	0.0966371709794449	0	3.20749238543813e-05	low	129	0	1.39164596899225e-05	unclassified	79	0	4.59913835443038e-05	14	17
667	PWY-5918: superpathay of heme biosynthesis from glutamate	low_unclassified	0.266580452395462	0.799741357186385	0	5.84028288686095e-06	low	129	0	4.67084496124031e-06	unclassified	79	0	1.05111278481013e-05	4	5
668	PWY-5920: superpathway of heme biosynthesis from glycine	low_unclassified	0.0265369389522641	0.0796108168567923	0	1.36547088607595e-06	low	129	0	0	unclassified	79	0	1.36547088607595e-06	3	0
669	PWY-5971: palmitate biosynthesis II (bacteria and plants)	low_unclassified	0.226015303263222	0.678045909789665	0	3.57378248454519e-06	low	129	0	7.14260232558139e-06	unclassified	79	0	1.07163848101266e-05	6	7
670	PWY-5973: cis-vaccenate biosynthesis	low_unclassified	0.000320241798236525	0.000960725394709575	0	2.14158426974782e-05	low	129	0	3.0580080620155e-06	unclassified	79	0	2.44738507594937e-05	7	17
671	PWY-5989: stearate biosynthesis II (bacteria and plants)	low_unclassified	0.197088487300469	0.591265461901407	0	9.49435005396919e-06	low	129	0	3.20234108527132e-06	unclassified	79	0	1.26966911392405e-05	6	7
672	PWY-6113: superpathway of mycolate biosynthesis	low_unclassified	0.465248189042018	1	0	3.78955731527819e-06	low	129	0	4.05063255813953e-06	unclassified	79	0	7.84018987341772e-06	4	4
673	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	low_unclassified	9.32637558193503e-06	2.79791267458051e-05	0	0.000123805432911392	low	129	0	2.19812e-05	unclassified	79	0	0.000145786632911392	18	31
674	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	low_unclassified	4.67243268250127e-06	1.40172980475038e-05	0	0.000167492003240114	low	129	0	2.52415575193798e-05	unclassified	79	0	0.000192733560759494	20	33
675	PWY-6123: inosine-5'-phosphate biosynthesis I	low_unclassified	0.00102276045279558	0.00306828135838673	0	0.000167539278481013	low	129	0	4.98909e-05	unclassified	79	0	0.000217430178481013	32	34
676	PWY-6124: inosine-5'-phosphate biosynthesis II	low_unclassified	0.0279618513473033	0.0838855540419099	0	3.37416782945736e-06	low	129	0	9.21732170542636e-07	unclassified	79	0	4.2959e-06	2	6
